Headline,Date,url,description,image,include,section,title,hero,original_image_url
"Ahead of the inauguration, much of D.C. closed off as never before",18-Jan-21,https://www.washingtonpost.com/dc-md-va/2021/01/15/ahead-inauguration-much-dc-closed-off-like-never-before/,,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OFYJ3YVCMJCLVI2WYPXLQCXOME.jpg&w=1484,1,more,"Ahead of the inauguration, much of D.C. closed off as never before",OFYJ3YVCMJCLVI2WYPXLQCXOME.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OFYJ3YVCMJCLVI2WYPXLQCXOME.jpg&w=1484
The political winds in the U.S. are swirling,15-Dec-20,https://www.washingtonpost.com/graphics/2020/elections/electorate-changes-2016-election-vs-2020/,See how political shifts and changes in turnout from 2016 have affected the 2020 election across the U.S.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/R6DQLFPM2JDIVCQWKEZQK4IIPU.png&w=1200,1,more,The political winds in the U.S. are swirling,R6DQLFPM2JDIVCQWKEZQK4IIPU.png,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/R6DQLFPM2JDIVCQWKEZQK4IIPU.png&w=1200
"How much is 250,000 deaths? Enough to empty wide swaths of the country.",20-Nov-20,https://www.washingtonpost.com/health/2020/11/20/250000-covid-deaths-map/,"250,000 people in the United States have died of covid-19, more than the population of most counties in the United States. Over 11 million confirmed cases have been reported, which is more than the combined population of multiple states.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OEMVBNZ33ZGQDAO5S4ILC3DUMM.jpg&w=1484,1,more,"How much is 250,000 deaths? Enough to empty wide swaths of the country.",OEMVBNZ33ZGQDAO5S4ILC3DUMM.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OEMVBNZ33ZGQDAO5S4ILC3DUMM.jpg&w=1484
Tracking Delta,9-Oct-20,https://www.washingtonpost.com/local/2020/10/06/tracking-delta/,Maps track Hurricane Delta's trajectory and development in the Gulf of Mexico.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/BYQ7XUAH5QI6XBYZBXYVTUKHSQ.jpg&w=1484,,more,Tracking Delta,BYQ7XUAH5QI6XBYZBXYVTUKHSQ.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/BYQ7XUAH5QI6XBYZBXYVTUKHSQ.jpg&w=1484
Is it too close to the election to confirm a Supreme Court nominee?,19-Sep-20,https://www.washingtonpost.com/politics/2020/09/19/is-it-too-close-election-confirm-supreme-court-nominee/,"Since 1975, it's taken about 71 days for a president's nomination to be confirmed in a vote on the Senate floor.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/NKKSBY4RVNFBRILMTSZ3WGPNAY.jpg&w=1484,1,more,Is it too close to the election to confirm a Supreme Court nominee?,NKKSBY4RVNFBRILMTSZ3WGPNAY.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/NKKSBY4RVNFBRILMTSZ3WGPNAY.jpg&w=1484
Tracking Sally,16-Sep-20,https://www.washingtonpost.com/weather/2020/09/14/tracking-sally/,Tropical Storm Sally is expected to strengthen into a Category 1 hurricane before making landfall near the Louisiana-Mississippi border.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/B4QHUUXWSQI6VBPXLFARRCUYZU.jpg&w=1484,,more,Tracking Sally,B4QHUUXWSQI6VBPXLFARRCUYZU.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/B4QHUUXWSQI6VBPXLFARRCUYZU.jpg&w=1484
Here's how California's worst-ever wildfire siege occurred,28-Aug-20,https://www.washingtonpost.com/weather/2020/08/28/heres-how-californias-worst-ever-wildfire-siege-occurred/,The recent outbreak of fires in California was caused by an extraordinary lightning barrage that hit when the state was unusually hot and dry.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/BOV3H5XI5QI6VP2EBUY4QWBYUU.jpg&w=1484,1,more,Here's how California's worst-ever wildfire siege occurred,here-s-how-california-s-worst-ever-wildfire-siege-occurred-d3460386.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/BOV3H5XI5QI6VP2EBUY4QWBYUU.jpg&w=1484
Tracking Tropical Storm Isaias,4-Aug-20,https://www.washingtonpost.com/weather/2020/07/31/tracking-hurricane-isaias/,"Tracking Hurricane Isaias, the storm that forecasts predict will track close to the east coast.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/CIASTP7LCNHBHD45TDJD6DZD24.png&w=1484,,more,Tracking Tropical Storm Isaias,CIASTP7LCNHBHD45TDJD6DZD24.png,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/CIASTP7LCNHBHD45TDJD6DZD24.png&w=1484
"In these states, pandemic crisis response includes attempts to stop abortion",23-Apr-20,https://www.washingtonpost.com/nation/2020/04/21/these-states-pandemic-crisis-response-includes-attempts-stop-abortion/,Several states have tried to ban abortions as part of emergency orders against elective medical procedures and nonessential businesses. Abortion rights supporters said the changes put unfair burdens on women.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/HUZMMAHQOVDC3LF6CKQ47NWDSM.jpg&w=1484,1,more,"In these states, pandemic crisis response includes attempts to stop abortion",HUZMMAHQOVDC3LF6CKQ47NWDSM.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/HUZMMAHQOVDC3LF6CKQ47NWDSM.jpg&w=1484
How a surge of coronavirus patients could stretch hospital resources in your area,9-Apr-20,https://www.washingtonpost.com/graphics/2020/investigations/coronavirus-hospitals-data/,An analysis of U.S. hospital data shows why health officials are seeking more resources to treat coronavirus patients. See how resources in your area compare with the rest of the country.,https://www.washingtonpost.com/resizer/qlng8Fp_bQBT0rfSLUQwEtYXOwQ=/1200x630/filters:focal(792x594:1608x1206):quality(100)/arc-anglerfish-washpost-prod-washpost/EJYGQQDZ3QI6VG7OYW7Z2LRSRA.jpg,1,more,How a surge of coronavirus patients could stretch hospital resources in your area,how-a-surge-of-coronavirus-patients-could-stretch-hospital-resources-in-your-area-70877213.jpg,https://www.washingtonpost.com/resizer/qlng8Fp_bQBT0rfSLUQwEtYXOwQ=/1200x630/filters:focal(792x594:1608x1206):quality(100)/arc-anglerfish-washpost-prod-washpost/EJYGQQDZ3QI6VG7OYW7Z2LRSRA.jpg
Maps show where coronavirus started and why officials are so worried,26-Feb-20,https://www.washingtonpost.com/graphics/2020/world/amp-stories/mapping-coronavirus/,"Since late December, more than 800 cases of coronavirus have been confirmed.",promo.jpg,1,more,Maps show where coronavirus started and why officials are so worried,maps-show-where-coronavirus-started-and-why-officials-are-so-worried-4888955f.jpg,promo.jpg
Taal volcano's crater lake is nearly empty,17-Jan-20,https://www.washingtonpost.com/weather/2020/01/17/taal-volcanos-crater-lake-is-nearly-empty/,The Main Crater Lake within the Taal Volcano has disappeared.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/2RQ7GMCI55BH7PAB7AOHERH2HE.jpg&w=1484,1,more,Taal volcano's crater lake is nearly empty,taal-volcano-s-crater-lake-is-nearly-empty-48da57b2.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/2RQ7GMCI55BH7PAB7AOHERH2HE.jpg&w=1484
How the process worked when Trump was impeached the first time,16-Jan-20,https://www.washingtonpost.com/politics/2019/09/25/how-impeachment-works/,There are many steps to impeach and remove a president.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/CKIXBTAI7NAXFN5D23JI7NWXPM.jpg&w=1484,,more,How the process worked when Trump was impeached the first time,CKIXBTAI7NAXFN5D23JI7NWXPM.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/CKIXBTAI7NAXFN5D23JI7NWXPM.jpg&w=1484
A timeline of the escalation in the Middle East,8-Jan-20,https://www.washingtonpost.com/world/2020/01/08/timeline-escalation-middle-east/,"In May 2018, the United States withdrew from the Iran nuclear deal. Throughout 2019, economic sanctions were imposed as part of President Trump's maximum pressure campaign, further escalating tensions in the region.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/NX7VJNBMR4I6VP76AIGIRM7REA.jpg&w=1484,1,more,A timeline of the escalation in the Middle East,a-timeline-of-the-escalation-in-the-middle-east-3c23ad7c.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/NX7VJNBMR4I6VP76AIGIRM7REA.jpg&w=1484
ISIS at the crossroads,24-Dec-19,https://www.washingtonpost.com/graphics/2019/world/whats-next-isis/,"Across many parts of the vast territory it once controlled, the Islamic State is scrambling to reassert its presence. The coming months could determine whether it is fatally crippled or poised for a comeback.",https://www.washingtonpost.com/resizer/VRlrY4Grg1xR0_TzMatONaG9BQ0=/arc-anglerfish-washpost-prod-washpost/public/YKLAGLRAZUI6VMBU3Z64FNIZTM.jpg,1,more,ISIS at the crossroads,isis-at-the-crossroads-31ac5bf0.jpg,https://www.washingtonpost.com/resizer/VRlrY4Grg1xR0_TzMatONaG9BQ0=/arc-anglerfish-washpost-prod-washpost/public/YKLAGLRAZUI6VMBU3Z64FNIZTM.jpg
Where Christmas trees come from,12-Dec-19,https://www.washingtonpost.com/nation/2019/12/12/where-christmas-trees-come/,"Every year, millions of Americans purchase and decorate Christmas trees to ring in the holiday season. Whether they are bought at a lawn and garden store, pop-up lot, or harvested from a tree farm or national forest, a live tree is an integral part of the tradition for many families.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XHPHM2JQORGPPPXMPPU4M3IQJI.jpg&w=1484,1,more,Where Christmas trees come from,XHPHM2JQORGPPPXMPPU4M3IQJI.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XHPHM2JQORGPPPXMPPU4M3IQJI.jpg&w=1484
Dipping low: Washington's historical winter temperatures,4-Dec-19,https://www.washingtonpost.com/weather/2019/12/04/dipping-low-washingtons-historical-winter-temperatures/,"Winter weather in Washington can be tricky to predict, but if we look to the past we can see clear indications what to expect when it comes to temperatures and snow.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7YD6NT7Z2VGGBNKHPG64D2MBX4.png&w=1484,1,more,Dipping low: Washington's historical winter temperatures,dipping-low-washington-s-historical-winter-temperatures-0495d5bb.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7YD6NT7Z2VGGBNKHPG64D2MBX4.png&w=1484
North Carolina has a new congressional map for 2020,3-Dec-19,https://www.washingtonpost.com/politics/2019/12/03/north-carolinas-new-congressional-map-shifts-two-seats-toward-democrats/,The new districts probably won't end controversy over partisan gerrymandering in the state.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/3H3YV7MT7FEFRM3HTXE7GAQSSI.jpg&w=1484,1,more,North Carolina has a new congressional map for 2020,3H3YV7MT7FEFRM3HTXE7GAQSSI.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/3H3YV7MT7FEFRM3HTXE7GAQSSI.jpg&w=1484
"Read the text message excerpts between U.S. diplomats, Giuliani and a Ukrainian aide",4-Oct-19,https://www.washingtonpost.com/politics/2019/10/04/read-text-message-excerpts-between-us-diplomats-giuliani-ukrainian-aide/,"The excerpts, provided by former U.S. diplomat to Ukraine Kurt Volker, were released by House Democratic investigators following a 10-hour deposition on Thursday.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/6ODWRVMKIRGRFMPFBNGOO7TSV4.jpg&w=1484,,more,"Read the text message excerpts between U.S. diplomats, Giuliani and a Ukrainian aide",6ODWRVMKIRGRFMPFBNGOO7TSV4.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/6ODWRVMKIRGRFMPFBNGOO7TSV4.jpg&w=1484
Who's who in the whistleblower complaint,1-Oct-19,https://www.washingtonpost.com/politics/2019/09/27/whos-who-whistleblower-complaint/,The people and events described in the whistleblower complaint.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://d1i4t8bqe7zgj6.cloudfront.net/09-24-2019/t_cfe90df46a7141c8954c9f6011d229af_name_1c23ba34_df11_11e9_be7f_4cc85017c36f.jpg&w=1484,1,more,Who's who in the whistleblower complaint,who-s-who-in-the-whistleblower-complaint-2be7f730.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://d1i4t8bqe7zgj6.cloudfront.net/09-24-2019/t_cfe90df46a7141c8954c9f6011d229af_name_1c23ba34_df11_11e9_be7f_4cc85017c36f.jpg&w=1484
Tracking Hurricane Dorian,6-Sep-19,https://www.washingtonpost.com/local/2019/08/28/tracking-dorian/,Dorian's nearly two weeks of destruction is expected to end over the weekend.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OVVYA37B65HMXCOPQBZLPDR4XE.png&w=1484,,more,Tracking Hurricane Dorian,OVVYA37B65HMXCOPQBZLPDR4XE.png,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OVVYA37B65HMXCOPQBZLPDR4XE.png&w=1484
Satellite images show the destruction of Dorian in the Bahamas,5-Sep-19,https://www.washingtonpost.com/weather/2019/09/05/satellite-images-show-destruction-dorian-bahamas/,Satellite images show the destruction of the Abaco Islands in the Bahamas.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/SZSMIXPU3JE67GHYABG4VT3I6M.jpg&w=1484,1,more,Satellite images show the destruction of Dorian in the Bahamas,SZSMIXPU3JE67GHYABG4VT3I6M.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/SZSMIXPU3JE67GHYABG4VT3I6M.jpg&w=1484
We're at the peak of the global fire season,30-Aug-19,https://www.washingtonpost.com/climate-environment/2019/08/30/were-peak-global-fire-season/,"According to an analysis of NASA data, the global fire season peaks every year in July and August.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/SYBNXQWJVII6TFQVR4NDFFROAQ.jpg&w=1484,1,more,We're at the peak of the global fire season,we-re-at-the-peak-of-the-global-fire-season-5decc9ff.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/SYBNXQWJVII6TFQVR4NDFFROAQ.jpg&w=1484
Why might Trump want to buy Greenland? Take a visual tour.,16-Aug-19,https://www.washingtonpost.com/graphics/2019/world/amp-stories/photo-tour-and-facts-about-greenland/,"Fewer than 60,000 people live on the mostly ice-covered island.",https://www.washingtonpost.com/resizer/tj5Z2A5zAlC8YR6nMQ8UakAGLQw=/arc-anglerfish-washpost-prod-washpost/public/GK5EBTWAKMI6TKFQP3MKBVO4LU.jpg,1,more,Why might Trump want to buy Greenland? Take a visual tour.,why-might-trump-want-to-buy-greenland-take-a-visual-tour-16cbe6dc.jpg,https://www.washingtonpost.com/resizer/tj5Z2A5zAlC8YR6nMQ8UakAGLQw=/arc-anglerfish-washpost-prod-washpost/public/GK5EBTWAKMI6TKFQP3MKBVO4LU.jpg
Sites grounded in science to visit across the U.S.,16-Aug-19,https://www.washingtonpost.com/graphics/2019/health/science/science-trip-12-sites-across-country/,"We visited locations that reveal the beauty, mystery, wildness and audacity of science.",https://www.washingtonpost.com/resizer/nW_3XMoKtJ8RSHX9Es_BJmuT4r8=/arc-anglerfish-washpost-prod-washpost/QHJKNCV7QQI6TKFQP3MKBVO4LU.jpg,,more,Sites grounded in science to visit across the U.S.,QHJKNCV7QQI6TKFQP3MKBVO4LU.jpg,https://www.washingtonpost.com/resizer/nW_3XMoKtJ8RSHX9Es_BJmuT4r8=/arc-anglerfish-washpost-prod-washpost/QHJKNCV7QQI6TKFQP3MKBVO4LU.jpg
The smelly seaweed that turned Mexican beaches into a rancid mess,15-Aug-19,https://www.washingtonpost.com/graphics/2019/world/amp-stories/seaweed-invasion/,"A birds-eye view of how tons of rancid seaweed clogged the white sand beaches of the Mexican Riviera, ruining vacations and devastating businesses.",https://www.washingtonpost.com/graphics/2019/world/amp-stories/seaweed-invasion/img/promo.jpg,1,more,The smelly seaweed that turned Mexican beaches into a rancid mess,the-smelly-seaweed-that-turned-mexican-beaches-into-a-rancid-mess-08ef5524.jpg,https://www.washingtonpost.com/graphics/2019/world/amp-stories/seaweed-invasion/img/promo.jpg
How many pain pills went to your pharmacy?,12-Aug-19,https://www.washingtonpost.com/graphics/2019/investigations/pharmacies-pain-pill-map/,"Look up data on nearly 83,000 pharmacies at the front lines of the opioid crisis.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2019/08/06/Investigative/Graphics/2300-pharmacies-map-promo.jpg,1,more,How many pain pills went to your pharmacy?,how-many-pain-pills-went-to-your-pharmacy-c4994767.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2019/08/06/Investigative/Graphics/2300-pharmacies-map-promo.jpg
Abortion access is more difficult for women in poverty,10-Jul-19,https://www.washingtonpost.com/national/2019/07/10/abortion-access-is-more-difficult-women-poverty/,"Poor women consistently face longer drives and more difficult access to abortion services, according to Post analysis of drive-time zones around abortion providers. US Supreme Court says regulation cannot create an undue burden for women exercising their Constitutional right to abortion, but the analysis shows that the burden is consistently harder on poor women.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/LI5VRLIHPVA7ZONKOV7QNCKA44.jpg&w=1484,,more,Abortion access is more difficult for women in poverty,LI5VRLIHPVA7ZONKOV7QNCKA44.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/LI5VRLIHPVA7ZONKOV7QNCKA44.jpg&w=1484
"After a biblical spring, this is the week that could break the Corn Belt",4-Jun-19,https://www.washingtonpost.com/local/2019/06/04/after-biblical-spring-this-is-week-that-could-break-corn-belt/,"Farmers in America's corn and soy belts have faced up to four times as much rain as they normally get in the last two months, making it difficult to plant their crops.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/B5KSYU4W25EHXM7P4WDVNHEMJU.jpg&w=1484,1,more,"After a biblical spring, this is the week that could break the Corn Belt",B5KSYU4W25EHXM7P4WDVNHEMJU.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/B5KSYU4W25EHXM7P4WDVNHEMJU.jpg&w=1484
The widening gap in abortion laws in this country,28-May-19,https://www.washingtonpost.com/nation/2019/05/09/which-states-are-blocking-abortion-and-which-are-enacting-protections/,Several states recently passed laws that further restrict access to abortions.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/X4BBHCPG6ZETHHQ7BNTK325PCA.jpg&w=1484,1,more,The widening gap in abortion laws in this country,X4BBHCPG6ZETHHQ7BNTK325PCA.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/X4BBHCPG6ZETHHQ7BNTK325PCA.jpg&w=1484
A record number of measles cases is hitting the U.S. this year. Who is being affected?,6-May-19,https://www.washingtonpost.com/graphics/2019/health/measles-who-is-being-affected/,The rising number of measles cases this year is by far the most since successful vaccination led to elimination of the disease in this country almost two decades ago.,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2019/05/06/Health-Environment-Science/Graphics/promo-measles-who-is-being-affected0506.jpg,,more,A record number of measles cases is hitting the U.S. this year. Who is being affected?,promo-measles-who-is-being-affected0506.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2019/05/06/Health-Environment-Science/Graphics/promo-measles-who-is-being-affected0506.jpg
Mapping America's wicked weather and deadly disasters,25-Apr-19,http://www.washingtonpost.com/graphics/2019/national/mapping-disasters/,There is no place in America is totally safe from all natural disasters.,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2019/04/24/National-Enterprise/Graphics/2300-disasters-promo.jpg,1,more,Mapping America's wicked weather and deadly disasters,mapping-america-s-wicked-weather-and-deadly-disasters-d208479d.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2019/04/24/National-Enterprise/Graphics/2300-disasters-promo.jpg
Before and after: Iconic Notre Dame Cathedral scorched by blaze,16-Apr-19,https://www.washingtonpost.com/world/2019/04/16/before-after-photos-inside-notre-dame-cathedral-show-fires-devastation/,Images show the damage at the cathedral in Paris.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/DP7LVHH73ZCZHBQTBWCWBDE6IU.jpg&w=1484,1,more,Before and after: Iconic Notre Dame Cathedral scorched by blaze,DP7LVHH73ZCZHBQTBWCWBDE6IU.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/DP7LVHH73ZCZHBQTBWCWBDE6IU.jpg&w=1484
A snapshot of where migrants go after release into the United States,12-Apr-19,https://www.washingtonpost.com/immigration/2019/04/13/snapshot-where-migrants-go-after-release-into-united-states/,"Annunciation House, a nonprofit organization, recorded where 1,545 migrants went after leaving an El Paso shelter during the month of February. Many went to the Southeast and Midwest, not traditional landing spots for migrants.",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/J2VH3NMSSVFHROKKNFKRCO5VKE.jpg&w=1440,1,more,A snapshot of where migrants go after release into the United States,J2VH3NMSSVFHROKKNFKRCO5VKE.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/J2VH3NMSSVFHROKKNFKRCO5VKE.jpg&w=1440
Satellite images capture D.C.'s cherry blossoms at peak bloom,2-Apr-19,https://www.washingtonpost.com/weather/2019/04/02/satellite-images-capture-dcs-cherry-blossoms-peak-bloom/,Satellite images captured the cherry blossoms at their peak.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/EHS2IOHS3JBOJJX5E7CW46EAKY.jpg&w=1484,1,more,Satellite images capture D.C.'s cherry blossoms at peak bloom,EHS2IOHS3JBOJJX5E7CW46EAKY.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/EHS2IOHS3JBOJJX5E7CW46EAKY.jpg&w=1484
Satellite images show the devastating floods in the Midwest,19-Mar-19,https://www.washingtonpost.com/weather/2019/03/19/satellite-images-show-devastating-floods-midwest/,Satellite images show the extent of flooding in the midwest,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ANOYXYUDBJC25FWYZUAZKI3274.jpg&w=1440,1,more,Satellite images show the devastating floods in the Midwest,ANOYXYUDBJC25FWYZUAZKI3274.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ANOYXYUDBJC25FWYZUAZKI3274.jpg&w=1440
Where the plane model that crashed in Ethiopia flies,11-Mar-19,https://www.washingtonpost.com/transportation/2019/03/12/where-plane-model-that-crashed-ethiopia-flies/,The causes and consequences of the Boeing 737 Max 8 crash: why it crashed and how different countries are responding to the accident.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/PFXBVBYG6BA6PLQJ2UPUTZPT7U.jpg&w=1484,1,more,Where the plane model that crashed in Ethiopia flies,PFXBVBYG6BA6PLQJ2UPUTZPT7U.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/PFXBVBYG6BA6PLQJ2UPUTZPT7U.jpg&w=1484
The trouble with Kashmir,28-Feb-19,http://www.washingtonpost.com/graphics/2019/world/india-pakistan-conflict/,"The issue of sovereignty has remained unresolved because both India and Pakistan claim Kashmir, but each controls only a part.",https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2019/02/28/Foreign/Graphics/promo-india-pakistan-conflict0228.jpg,1,more,The trouble with Kashmir,the-trouble-with-kashmir-136915d7.jpg,https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2019/02/28/Foreign/Graphics/promo-india-pakistan-conflict0228.jpg
Where the new law permits - and prevents - border barriers,16-Feb-19,http://www.washingtonpost.com/graphics/2019/politics/trump-allowed-wall/,"The 55 miles of new barriers authorized under the new government spending bill will be built in the easternmost section of the border, the Rio Grande Valley Sector. But there are some caveats.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2019/02/15/National-Politics/Graphics/2300-promo-trump-allowed-wall.jpg,1,more,Where the new law permits - and prevents - border barriers,where-the-new-law-permits-and-prevents-border-barriers-2328ad9f.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2019/02/15/National-Politics/Graphics/2300-promo-trump-allowed-wall.jpg
The Rio Grande is where new barriers will soon be erected along the southern border,11-Feb-19,http://www.washingtonpost.com/graphics/2019/national/border-wall-construction/,Efforts are already underway to shore up sections of the southern border in two Texas counties,https://www.washingtonpost.com/graphics/2019/national/border-wall-construction/border-construction-promo.jpg,1,more,The Rio Grande is where new barriers will soon be erected along the southern border,border-construction-promo.jpg,https://www.washingtonpost.com/graphics/2019/national/border-wall-construction/border-construction-promo.jpg
